"ANNEEMOIS";"num_TC";"TC_VOL"
"200908";100232;4
"200908";100238;6
"200908";100243;4
"200908";100245;2
"200908";100253;2
"200908";100255;38
"200908";100256;6
"200908";100257;2
"200908";100259;6
"200908";100263;0
"200908";100267;2
"200908";100272;8
"200908";100275;6
"200908";100278;10
"200908";100287;4
"200908";100288;8
"200908";100289;10
"200908";100291;2
"200908";100293;16
"200908";100295;0
"200908";100298;0
"200908";100302;2
"200908";100304;16
"200908";100306;16
"200908";100309;42
"200908";100310;2
"200908";100314;26
"200908";100317;0
"200908";100319;2
"200908";100321;10
"200908";100322;6
"200908";100323;2
"200908";100325;2
"200908";100328;0
"200908";100329;2
"200908";100331;2
"200908";100332;4
"200908";100336;4
"200908";100338;6
"200908";100344;2
"200908";100350;2
"200908";100352;2
"200908";100353;2
"200908";100356;2
"200908";100359;8
"200908";100362;10
"200908";100363;12
"200908";100368;0
"200908";100369;6
"200908";100370;4
"200908";100371;24
"200908";100372;4
"200908";100373;2
"200908";100380;2
"200908";100381;2
"200908";100386;10
"200908";100390;12
"200908";100392;6
"200908";100396;8
"200908";100398;2
"200908";100401;10
"200908";100405;2
"200908";100411;2
"200908";100416;0
"200908";100418;4
"200908";100420;6
"200908";100421;0
"200908";100424;24
"200908";100427;6
"200908";100429;0
"200908";100430;2
"200908";100433;4
"200908";100436;2
"200908";100437;0
"200908";100438;8
"200908";100441;2
"200908";100442;4
"200908";100445;2
"200908";100448;8
"200908";100449;4
"200908";100450;0
"200908";100451;24
"200908";100452;0
"200908";100453;6
"200908";102791;0
"200908";102799;0
"200908";102807;0
"200908";102982;0
"200908";102990;14
"200908";102998;6
"200908";103006;2
"200908";915274;44
"200908";919321;8
"200908";937485;6
"200908";937486;2
"200909";100224;20
"200909";100226;8
"200909";100227;0
"200909";100229;10
"200909";100230;6
"200909";100232;4
"200909";100233;16
"200909";100234;14
"200909";100235;20
"200909";100236;0
"200909";100238;32
"200909";100240;2
"200909";100242;4
"200909";100243;0
"200909";100244;16
"200909";100245;14
"200909";100248;18
"200909";100251;2
"200909";100253;28
"200909";100255;78
"200909";100256;34
"200909";100257;10
"200909";100259;26
"200909";100263;6
"200909";100265;4
"200909";100267;18
"200909";100272;32
"200909";100274;16
"200909";100275;12
"200909";100276;4
"200909";100278;0
"200909";100279;20
"200909";100284;32
"200909";100287;14
"200909";100288;2
"200909";100289;10
"200909";100291;22
"200909";100293;12
"200909";100295;16
"200909";100298;6
"200909";100300;16
"200909";100302;6
"200909";100304;28
"200909";100306;56
"200909";100307;2
"200909";100309;52
"200909";100310;10
"200909";100311;22
"200909";100314;24
"200909";100317;26
"200909";100318;10
"200909";100319;10
"200909";100321;32
"200909";100322;30
"200909";100323;20
"200909";100325;4
"200909";100327;10
"200909";100328;0
"200909";100329;26
"200909";100331;8
"200909";100332;26
"200909";100334;4
"200909";100335;22
"200909";100336;16
"200909";100338;28
"200909";100339;8
"200909";100340;26
"200909";100344;18
"200909";100346;6
"200909";100347;14
"200909";100350;4
"200909";100352;24
"200909";100353;6
"200909";100356;6
"200909";100358;4
"200909";100359;16
"200909";100360;2
"200909";100362;16
"200909";100363;4
"200909";100365;6
"200909";100367;18
"200909";100368;6
"200909";100369;32
"200909";100370;12
"200909";100371;28
"200909";100372;16
"200909";100373;18
"200909";100375;8
"200909";100380;20
"200909";100381;20
"200909";100386;12
"200909";100390;8
"200909";100392;12
"200909";100394;6
"200909";100395;32
"200909";100396;40
"200909";100398;8
"200909";100401;16
"200909";100405;4
"200909";100408;14
"200909";100409;22
"200909";100411;2
"200909";100416;8
"200909";100418;12
"200909";100420;36
"200909";100421;34
"200909";100424;36
"200909";100425;6
"200909";100427;12
"200909";100429;10
"200909";100430;10
"200909";100431;10
"200909";100433;8
"200909";100434;6
"200909";100436;34
"200909";100437;28
"200909";100438;26
"200909";100440;16
"200909";100441;8
"200909";100442;18
"200909";100445;0
"200909";100447;8
"200909";100448;8
"200909";100449;40
"200909";100450;22
"200909";100451;30
"200909";100452;36
"200909";100453;30
"200909";102791;16
"200909";102799;10
"200909";102807;4
"200909";102982;10
"200909";102990;14
"200909";102998;18
"200909";103006;24
"200909";915274;74
"200909";919321;4
"200909";937484;2
"200909";937485;16
"200909";937486;8
"200909";937487;2
"200909";937488;10
"200910";100224;14
"200910";100226;12
"200910";100227;10
"200910";100229;4
"200910";100230;8
"200910";100232;2
"200910";100233;6
"200910";100234;8
"200910";100235;14
"200910";100236;20
"200910";100238;66
"200910";100240;6
"200910";100243;6
"200910";100244;14
"200910";100245;4
"200910";100248;20
"200910";100251;6
"200910";100253;14
"200910";100255;78
"200910";100256;16
"200910";100257;14
"200910";100259;22
"200910";100265;0
"200910";100267;4
"200910";100272;88
"200910";100274;10
"200910";100275;0
"200910";100276;10
"200910";100278;14
"200910";100279;18
"200910";100284;20
"200910";100287;12
"200910";100288;6
"200910";100289;2
"200910";100291;14
"200910";100293;20
"200910";100295;10
"200910";100298;12
"200910";100300;4
"200910";100302;4
"200910";100304;10
"200910";100306;64
"200910";100307;4
"200910";100309;44
"200910";100310;8
"200910";100311;14
"200910";100314;36
"200910";100317;24
"200910";100318;2
"200910";100319;6
"200910";100321;22
"200910";100322;34
"200910";100323;16
"200910";100325;8
"200910";100328;4
"200910";100329;26
"200910";100331;6
"200910";100332;10
"200910";100334;4
"200910";100335;28
"200910";100336;6
"200910";100338;20
"200910";100339;10
"200910";100340;8
"200910";100344;24
"200910";100346;4
"200910";100347;6
"200910";100350;2
"200910";100352;8
"200910";100353;2
"200910";100356;20
"200910";100358;8
"200910";100359;18
"200910";100360;4
"200910";100362;18
"200910";100363;2
"200910";100365;2
"200910";100367;12
"200910";100368;4
"200910";100369;22
"200910";100370;38
"200910";100371;28
"200910";100372;2
"200910";100373;26
"200910";100375;6
"200910";100380;24
"200910";100381;22
"200910";100386;12
"200910";100390;4
"200910";100392;6
"200910";100394;4
"200910";100395;22
"200910";100396;26
"200910";100398;2
"200910";100401;16
"200910";100405;2
"200910";100408;20
"200910";100409;12
"200910";100411;6
"200910";100416;6
"200910";100418;10
"200910";100420;28
"200910";100421;34
"200910";100424;62
"200910";100425;14
"200910";100427;6
"200910";100429;2
"200910";100430;6
"200910";100431;14
"200910";100433;10
"200910";100434;12
"200910";100436;34
"200910";100437;26
"200910";100438;32
"200910";100440;18
"200910";100441;12
"200910";100442;24
"200910";100445;8
"200910";100447;2
"200910";100448;12
"200910";100449;40
"200910";100450;38
"200910";100451;42
"200910";100452;18
"200910";100453;16
"200910";102791;2
"200910";102799;4
"200910";102807;6
"200910";102982;0
"200910";102990;22
"200910";102998;4
"200910";103006;24
"200910";915274;52
"200910";919321;8
"200910";937484;2
"200910";937485;26
"200910";937486;0
"200910";937487;0
"200910";937488;6
"200911";100224;22
"200911";100226;14
"200911";100227;6
"200911";100229;6
"200911";100232;4
"200911";100233;6
"200911";100234;14
"200911";100235;16
"200911";100236;8
"200911";100238;56
"200911";100240;4
"200911";100242;2
"200911";100243;2
"200911";100244;18
"200911";100245;16
"200911";100248;16
"200911";100251;2
"200911";100253;32
"200911";100255;94
"200911";100256;20
"200911";100257;20
"200911";100259;16
"200911";100263;4
"200911";100265;8
"200911";100267;16
"200911";100272;6
"200911";100274;4
"200911";100275;8
"200911";100276;4
"200911";100278;26
"200911";100279;4
"200911";100284;8
"200911";100287;6
"200911";100288;2
"200911";100289;14
"200911";100291;14
"200911";100293;16
"200911";100295;10
"200911";100298;12
"200911";100300;6
"200911";100302;6
"200911";100304;12
"200911";100306;46
"200911";100307;8
"200911";100309;52
"200911";100310;10
"200911";100311;12
"200911";100314;36
"200911";100317;24
"200911";100318;0
"200911";100319;2
"200911";100321;10
"200911";100322;16
"200911";100323;10
"200911";100325;12
"200911";100327;16
"200911";100328;12
"200911";100329;10
"200911";100331;2
"200911";100332;20
"200911";100334;4
"200911";100335;12
"200911";100336;4
"200911";100338;24
"200911";100339;6
"200911";100340;10
"200911";100344;22
"200911";100346;6
"200911";100347;6
"200911";100350;4
"200911";100352;8
"200911";100353;2
"200911";100356;0
"200911";100358;8
"200911";100359;14
"200911";100360;0
"200911";100362;2
"200911";100363;12
"200911";100365;8
"200911";100367;6
"200911";100368;14
"200911";100369;36
"200911";100370;18
"200911";100371;16
"200911";100372;6
"200911";100373;6
"200911";100375;4
"200911";100380;26
"200911";100381;12
"200911";100386;16
"200911";100390;10
"200911";100392;8
"200911";100394;6
"200911";100395;14
"200911";100396;18
"200911";100398;0
"200911";100401;16
"200911";100405;6
"200911";100408;16
"200911";100409;30
"200911";100411;2
"200911";100416;10
"200911";100418;12
"200911";100420;14
"200911";100421;20
"200911";100424;54
"200911";100425;12
"200911";100427;10
"200911";100429;8
"200911";100430;4
"200911";100431;12
"200911";100433;0
"200911";100434;28
"200911";100436;30
"200911";100437;48
"200911";100438;16
"200911";100440;10
"200911";100441;8
"200911";100442;8
"200911";100445;2
"200911";100447;4
"200911";100448;10
"200911";100449;36
"200911";100450;16
"200911";100451;32
"200911";100452;26
"200911";100453;28
"200911";102791;18
"200911";102799;8
"200911";102807;6
"200911";102982;2
"200911";102990;32
"200911";102998;6
"200911";103006;18
"200911";915274;86
"200911";919321;10
"200911";937484;0
"200911";937485;18
"200911";937486;20
"200911";937487;4
"200911";937488;2
"200912";100224;10
"200912";100226;4
"200912";100227;2
"200912";100229;8
"200912";100230;2
"200912";100232;0
"200912";100233;6
"200912";100234;24
"200912";100235;18
"200912";100236;12
"200912";100238;40
"200912";100240;4
"200912";100242;10
"200912";100243;4
"200912";100244;8
"200912";100245;6
"200912";100248;10
"200912";100251;4
"200912";100253;18
"200912";100255;74
"200912";100256;12
"200912";100257;18
"200912";100259;10
"200912";100263;0
"200912";100265;2
"200912";100267;8
"200912";100272;10
"200912";100274;4
"200912";100275;8
"200912";100276;6
"200912";100278;10
"200912";100279;4
"200912";100284;16
"200912";100287;8
"200912";100288;2
"200912";100289;6
"200912";100291;8
"200912";100293;12
"200912";100295;6
"200912";100298;18
"200912";100300;6
"200912";100302;0
"200912";100304;18
"200912";100306;34
"200912";100307;4
"200912";100309;40
"200912";100310;0
"200912";100311;6
"200912";100314;10
"200912";100317;18
"200912";100318;2
"200912";100319;4
"200912";100321;24
"200912";100322;40
"200912";100323;12
"200912";100325;12
"200912";100327;6
"200912";100328;2
"200912";100329;20
"200912";100331;6
"200912";100332;22
"200912";100334;0
"200912";100335;18
"200912";100336;12
"200912";100338;20
"200912";100339;0
"200912";100340;20
"200912";100344;10
"200912";100346;2
"200912";100347;2
"200912";100350;8
"200912";100352;6
"200912";100353;4
"200912";100356;6
"200912";100358;10
"200912";100359;14
"200912";100360;8
"200912";100362;10
"200912";100363;6
"200912";100365;8
"200912";100367;12
"200912";100368;6
"200912";100369;14
"200912";100370;20
"200912";100371;18
"200912";100372;14
"200912";100373;16
"200912";100375;0
"200912";100380;20
"200912";100381;20
"200912";100386;10
"200912";100390;8
"200912";100392;8
"200912";100394;6
"200912";100395;26
"200912";100396;32
"200912";100398;2
"200912";100401;12
"200912";100405;4
"200912";100408;8
"200912";100409;14
"200912";100411;6
"200912";100416;6
"200912";100418;26
"200912";100420;24
"200912";100421;26
"200912";100424;42
"200912";100425;4
"200912";100427;16
"200912";100429;8
"200912";100430;2
"200912";100431;4
"200912";100433;14
"200912";100434;12
"200912";100436;14
"200912";100437;30
"200912";100438;24
"200912";100440;12
"200912";100441;28
"200912";100442;10
"200912";100445;4
"200912";100447;6
"200912";100448;16
"200912";100449;10
"200912";100450;18
"200912";100451;54
"200912";100452;32
"200912";100453;22
"200912";102791;12
"200912";102799;8
"200912";102807;0
"200912";102982;4
"200912";102990;10
"200912";102998;8
"200912";103006;20
"200912";915274;48
"200912";919321;8
"200912";937484;2
"200912";937485;18
"200912";937486;8
"200912";937488;4
"201001";100224;8
"201001";100226;4
"201001";100227;0
"201001";100229;4
"201001";100232;4
"201001";100233;4
"201001";100234;16
"201001";100235;12
"201001";100236;6
"201001";100238;42
"201001";100240;16
"201001";100242;10
"201001";100243;6
"201001";100244;8
"201001";100245;10
"201001";100248;14
"201001";100251;2
"201001";100253;34
"201001";100255;58
"201001";100256;12
"201001";100257;10
"201001";100259;6
"201001";100263;2
"201001";100265;4
"201001";100267;8
"201001";100272;22
"201001";100274;4
"201001";100275;6
"201001";100276;6
"201001";100278;16
"201001";100279;8
"201001";100284;14
"201001";100287;8
"201001";100288;10
"201001";100289;10
"201001";100291;10
"201001";100293;12
"201001";100295;10
"201001";100298;4
"201001";100300;0
"201001";100302;2
"201001";100304;24
"201001";100306;48
"201001";100307;6
"201001";100309;42
"201001";100310;8
"201001";100311;16
"201001";100314;56
"201001";100317;26
"201001";100318;6
"201001";100319;6
"201001";100321;10
"201001";100322;10
"201001";100323;12
"201001";100325;6
"201001";100327;4
"201001";100328;8
"201001";100329;6
"201001";100331;0
"201001";100332;12
"201001";100334;4
"201001";100335;24
"201001";100336;14
"201001";100338;10
"201001";100339;8
"201001";100340;10
"201001";100344;14
"201001";100346;2
"201001";100347;4
"201001";100350;0
"201001";100352;2
"201001";100353;4
"201001";100356;4
"201001";100358;10
"201001";100359;4
"201001";100360;6
"201001";100362;12
"201001";100363;4
"201001";100365;0
"201001";100367;18
"201001";100368;8
"201001";100369;22
"201001";100370;14
"201001";100371;18
"201001";100372;8
"201001";100373;4
"201001";100375;4
"201001";100380;28
"201001";100381;20
"201001";100386;12
"201001";100390;8
"201001";100392;2
"201001";100394;0
"201001";100395;42
"201001";100396;28
"201001";100398;6
"201001";100401;16
"201001";100405;4
"201001";100408;8
"201001";100409;12
"201001";100411;2
"201001";100416;4
"201001";100418;22
"201001";100420;18
"201001";100421;20
"201001";100424;52
"201001";100425;2
"201001";100427;16
"201001";100429;2
"201001";100430;10
"201001";100431;22
"201001";100433;8
"201001";100434;16
"201001";100436;28
"201001";100437;18
"201001";100438;12
"201001";100440;10
"201001";100441;10
"201001";100442;6
"201001";100445;4
"201001";100447;8
"201001";100448;18
"201001";100449;28
"201001";100450;12
"201001";100451;16
"201001";100452;20
"201001";100453;28
"201001";102791;4
"201001";102799;0
"201001";102807;6
"201001";102982;6
"201001";102990;8
"201001";102998;6
"201001";103006;16
"201001";915274;40
"201001";919321;2
"201001";937484;2
"201001";937485;10
"201001";937486;8
"201001";937488;0
"201002";100224;12
"201002";100226;4
"201002";100227;6
"201002";100229;6
"201002";100230;2
"201002";100232;6
"201002";100233;10
"201002";100234;6
"201002";100235;16
"201002";100236;2
"201002";100238;40
"201002";100240;4
"201002";100242;6
"201002";100243;0
"201002";100244;4
"201002";100245;4
"201002";100248;18
"201002";100251;4
"201002";100253;12
"201002";100255;28
"201002";100256;22
"201002";100257;10
"201002";100259;20
"201002";100263;0
"201002";100265;2
"201002";100267;4
"201002";100272;24
"201002";100274;10
"201002";100275;6
"201002";100276;8
"201002";100278;10
"201002";100279;4
"201002";100284;16
"201002";100287;14
"201002";100288;8
"201002";100289;10
"201002";100291;8
"201002";100293;8
"201002";100295;6
"201002";100298;12
"201002";100300;4
"201002";100302;6
"201002";100304;28
"201002";100306;56
"201002";100307;6
"201002";100309;52
"201002";100310;8
"201002";100311;18
"201002";100314;30
"201002";100317;12
"201002";100318;10
"201002";100319;12
"201002";100321;18
"201002";100322;24
"201002";100323;22
"201002";100325;4
"201002";100327;4
"201002";100328;4
"201002";100329;30
"201002";100331;4
"201002";100332;20
"201002";100334;10
"201002";100335;20
"201002";100336;16
"201002";100338;22
"201002";100339;2
"201002";100340;14
"201002";100344;30
"201002";100346;2
"201002";100347;8
"201002";100350;2
"201002";100352;10
"201002";100353;2
"201002";100356;12
"201002";100358;8
"201002";100359;16
"201002";100360;6
"201002";100362;14
"201002";100363;2
"201002";100365;8
"201002";100367;10
"201002";100368;8
"201002";100369;36
"201002";100370;18
"201002";100371;14
"201002";100372;6
"201002";100373;12
"201002";100375;2
"201002";100380;22
"201002";100381;16
"201002";100386;8
"201002";100390;8
"201002";100392;12
"201002";100394;8
"201002";100395;18
"201002";100396;32
"201002";100398;4
"201002";100401;6
"201002";100405;4
"201002";100408;6
"201002";100409;22
"201002";100411;2
"201002";100416;2
"201002";100418;12
"201002";100420;28
"201002";100421;40
"201002";100424;30
"201002";100425;10
"201002";100427;12
"201002";100429;6
"201002";100430;8
"201002";100431;6
"201002";100433;2
"201002";100434;24
"201002";100436;18
"201002";100437;30
"201002";100438;14
"201002";100440;8
"201002";100441;8
"201002";100442;12
"201002";100445;2
"201002";100447;4
"201002";100448;6
"201002";100449;18
"201002";100450;24
"201002";100451;22
"201002";100452;34
"201002";100453;12
"201002";102791;8
"201002";102799;2
"201002";102807;4
"201002";102982;2
"201002";102990;18
"201002";102998;6
"201002";103006;10
"201002";915274;86
"201002";919321;12
"201002";937484;2
"201002";937485;18
"201002";937486;28
"201002";937487;2
"201002";937488;10
"201003";100224;24
"201003";100226;10
"201003";100227;8
"201003";100229;8
"201003";100230;2
"201003";100232;8
"201003";100233;10
"201003";100234;28
"201003";100235;18
"201003";100236;10
"201003";100238;52
"201003";100240;4
"201003";100242;10
"201003";100243;8
"201003";100244;14
"201003";100245;10
"201003";100248;4
"201003";100251;0
"201003";100253;38
"201003";100255;124
"201003";100256;12
"201003";100257;14
"201003";100259;22
"201003";100263;4
"201003";100265;2
"201003";100267;12
"201003";100272;16
"201003";100274;12
"201003";100275;20
"201003";100276;2
"201003";100278;32
"201003";100279;2
"201003";100284;36
"201003";100287;12
"201003";100288;8
"201003";100289;16
"201003";100291;10
"201003";100293;18
"201003";100295;8
"201003";100298;10
"201003";100300;14
"201003";100302;8
"201003";100304;46
"201003";100306;58
"201003";100309;50
"201003";100310;6
"201003";100311;4
"201003";100314;56
"201003";100317;26
"201003";100318;14
"201003";100319;10
"201003";100321;10
"201003";100322;32
"201003";100323;16
"201003";100325;18
"201003";100327;10
"201003";100328;4
"201003";100329;16
"201003";100331;8
"201003";100332;26
"201003";100334;10
"201003";100335;28
"201003";100336;16
"201003";100338;20
"201003";100339;2
"201003";100340;14
"201003";100344;20
"201003";100346;4
"201003";100347;6
"201003";100350;4
"201003";100352;10
"201003";100353;2
"201003";100356;10
"201003";100358;4
"201003";100359;16
"201003";100360;2
"201003";100362;12
"201003";100363;6
"201003";100365;4
"201003";100367;22
"201003";100368;8
"201003";100369;28
"201003";100370;12
"201003";100371;18
"201003";100372;8
"201003";100373;18
"201003";100375;10
"201003";100380;12
"201003";100381;30
"201003";100386;12
"201003";100390;2
"201003";100392;6
"201003";100394;0
"201003";100395;38
"201003";100396;46
"201003";100398;4
"201003";100401;14
"201003";100405;4
"201003";100408;18
"201003";100409;24
"201003";100411;6
"201003";100416;12
"201003";100418;30
"201003";100420;28
"201003";100421;28
"201003";100424;62
"201003";100425;8
"201003";100427;8
"201003";100429;8
"201003";100430;6
"201003";100431;10
"201003";100433;10
"201003";100434;18
"201003";100436;30
"201003";100437;42
"201003";100438;14
"201003";100440;6
"201003";100441;24
"201003";100442;24
"201003";100445;4
"201003";100447;2
"201003";100448;6
"201003";100449;24
"201003";100450;14
"201003";100451;30
"201003";100452;24
"201003";100453;26
"201003";102791;14
"201003";102799;8
"201003";102807;14
"201003";102982;4
"201003";102990;24
"201003";102998;6
"201003";103006;16
"201003";915274;78
"201003";919321;4
"201003";937484;2
"201003";937485;18
"201003";937486;2
"201003";937488;10
"201004";100224;12
"201004";100226;8
"201004";100227;4
"201004";100229;4
"201004";100232;6
"201004";100233;0
"201004";100234;16
"201004";100235;16
"201004";100236;2
"201004";100238;48
"201004";100240;4
"201004";100242;20
"201004";100243;2
"201004";100244;20
"201004";100245;4
"201004";100248;10
"201004";100251;8
"201004";100253;30
"201004";100255;28
"201004";100256;12
"201004";100257;14
"201004";100259;24
"201004";100263;10
"201004";100265;6
"201004";100267;0
"201004";100272;4
"201004";100274;4
"201004";100275;14
"201004";100276;10
"201004";100278;12
"201004";100279;4
"201004";100284;16
"201004";100287;10
"201004";100288;8
"201004";100289;8
"201004";100291;10
"201004";100293;6
"201004";100295;16
"201004";100298;14
"201004";100300;8
"201004";100302;10
"201004";100304;8
"201004";100306;52
"201004";100307;2
"201004";100309;54
"201004";100310;6
"201004";100311;42
"201004";100314;24
"201004";100317;10
"201004";100318;6
"201004";100319;8
"201004";100321;16
"201004";100322;18
"201004";100323;22
"201004";100325;8
"201004";100327;14
"201004";100328;6
"201004";100329;6
"201004";100331;2
"201004";100332;12
"201004";100334;10
"201004";100335;20
"201004";100336;18
"201004";100338;22
"201004";100339;18
"201004";100340;10
"201004";100344;22
"201004";100346;6
"201004";100347;10
"201004";100350;2
"201004";100352;2
"201004";100353;2
"201004";100356;2
"201004";100358;6
"201004";100359;12
"201004";100360;10
"201004";100362;8
"201004";100363;4
"201004";100365;4
"201004";100367;34
"201004";100368;8
"201004";100369;16
"201004";100370;26
"201004";100371;10
"201004";100372;10
"201004";100373;10
"201004";100375;2
"201004";100380;32
"201004";100381;14
"201004";100386;22
"201004";100390;4
"201004";100392;12
"201004";100394;14
"201004";100395;46
"201004";100396;60
"201004";100398;2
"201004";100401;14
"201004";100405;0
"201004";100408;14
"201004";100409;12
"201004";100411;8
"201004";100416;8
"201004";100418;6
"201004";100420;10
"201004";100421;40
"201004";100424;28
"201004";100425;4
"201004";100427;6
"201004";100429;2
"201004";100430;12
"201004";100431;14
"201004";100433;12
"201004";100434;8
"201004";100436;8
"201004";100437;22
"201004";100438;18
"201004";100440;12
"201004";100441;6
"201004";100442;12
"201004";100445;6
"201004";100447;6
"201004";100448;10
"201004";100449;16
"201004";100450;10
"201004";100451;24
"201004";100452;32
"201004";100453;6
"201004";102791;14
"201004";102799;6
"201004";102807;6
"201004";102982;4
"201004";102990;16
"201004";102998;10
"201004";103006;6
"201004";915274;74
"201004";919321;8
"201004";937484;2
"201004";937485;16
"201004";937486;14
"201004";937487;2
"201004";937488;2
"201005";100224;32
"201005";100226;6
"201005";100227;6
"201005";100229;8
"201005";100230;6
"201005";100232;4
"201005";100233;2
"201005";100234;16
"201005";100235;14
"201005";100236;4
"201005";100238;40
"201005";100240;6
"201005";100242;0
"201005";100243;4
"201005";100244;10
"201005";100245;6
"201005";100248;16
"201005";100251;6
"201005";100253;28
"201005";100255;34
"201005";100256;18
"201005";100257;20
"201005";100259;10
"201005";100263;0
"201005";100265;0
"201005";100267;4
"201005";100272;12
"201005";100274;4
"201005";100275;16
"201005";100276;6
"201005";100278;4
"201005";100279;8
"201005";100284;14
"201005";100287;12
"201005";100288;10
"201005";100289;22
"201005";100291;10
"201005";100293;6
"201005";100295;10
"201005";100298;8
"201005";100300;10
"201005";100302;0
"201005";100304;38
"201005";100306;22
"201005";100307;8
"201005";100309;36
"201005";100310;8
"201005";100311;12
"201005";100314;32
"201005";100317;28
"201005";100318;0
"201005";100319;4
"201005";100321;14
"201005";100322;24
"201005";100323;14
"201005";100325;8
"201005";100327;6
"201005";100328;6
"201005";100329;14
"201005";100331;8
"201005";100332;20
"201005";100334;0
"201005";100335;8
"201005";100336;6
"201005";100338;22
"201005";100339;6
"201005";100340;14
"201005";100344;16
"201005";100346;2
"201005";100347;6
"201005";100350;0
"201005";100352;6
"201005";100353;2
"201005";100356;10
"201005";100358;4
"201005";100359;16
"201005";100362;8
"201005";100363;6
"201005";100365;0
"201005";100367;4
"201005";100368;4
"201005";100369;18
"201005";100370;24
"201005";100371;4
"201005";100372;4
"201005";100373;6
"201005";100375;8
"201005";100380;16
"201005";100381;14
"201005";100386;8
"201005";100390;2
"201005";100392;12
"201005";100394;4
"201005";100395;24
"201005";100396;26
"201005";100401;8
"201005";100405;6
"201005";100408;18
"201005";100409;12
"201005";100411;6
"201005";100416;8
"201005";100418;18
"201005";100420;18
"201005";100421;28
"201005";100424;36
"201005";100425;8
"201005";100427;12
"201005";100429;4
"201005";100430;6
"201005";100431;6
"201005";100433;16
"201005";100434;26
"201005";100436;8
"201005";100437;20
"201005";100438;48
"201005";100440;8
"201005";100441;10
"201005";100442;20
"201005";100445;2
"201005";100447;2
"201005";100448;20
"201005";100449;30
"201005";100450;12
"201005";100451;20
"201005";100452;28
"201005";100453;20
"201005";102791;24
"201005";102799;14
"201005";102807;4
"201005";102982;2
"201005";102990;18
"201005";102998;4
"201005";103006;4
"201005";915274;50
"201005";919321;8
"201005";937485;14
"201005";937486;10
"201006";100224;12
"201006";100226;16
"201006";100227;6
"201006";100229;0
"201006";100230;2
"201006";100232;0
"201006";100233;2
"201006";100234;14
"201006";100235;8
"201006";100236;10
"201006";100238;38
"201006";100240;8
"201006";100242;8
"201006";100243;4
"201006";100244;6
"201006";100245;8
"201006";100248;6
"201006";100251;2
"201006";100253;26
"201006";100255;62
"201006";100256;8
"201006";100257;22
"201006";100259;12
"201006";100263;8
"201006";100265;0
"201006";100267;6
"201006";100272;8
"201006";100274;2
"201006";100275;2
"201006";100276;0
"201006";100278;10
"201006";100279;2
"201006";100284;24
"201006";100287;4
"201006";100288;6
"201006";100289;8
"201006";100291;10
"201006";100293;8
"201006";100295;8
"201006";100298;14
"201006";100300;8
"201006";100302;8
"201006";100304;34
"201006";100306;54
"201006";100307;6
"201006";100309;34
"201006";100310;6
"201006";100311;10
"201006";100314;52
"201006";100317;16
"201006";100318;12
"201006";100319;6
"201006";100321;12
"201006";100322;40
"201006";100323;6
"201006";100325;8
"201006";100327;18
"201006";100328;2
"201006";100329;12
"201006";100331;6
"201006";100332;18
"201006";100334;2
"201006";100335;44
"201006";100336;22
"201006";100338;16
"201006";100339;0
"201006";100340;12
"201006";100344;26
"201006";100346;8
"201006";100347;16
"201006";100350;4
"201006";100352;14
"201006";100353;6
"201006";100356;2
"201006";100358;0
"201006";100359;22
"201006";100360;4
"201006";100362;4
"201006";100363;10
"201006";100365;0
"201006";100367;20
"201006";100368;6
"201006";100369;34
"201006";100370;16
"201006";100371;26
"201006";100372;2
"201006";100373;16
"201006";100375;4
"201006";100380;30
"201006";100381;8
"201006";100386;20
"201006";100390;18
"201006";100392;12
"201006";100394;10
"201006";100395;16
"201006";100396;48
"201006";100398;0
"201006";100401;16
"201006";100405;2
"201006";100408;26
"201006";100409;20
"201006";100411;8
"201006";100416;6
"201006";100418;8
"201006";100420;16
"201006";100421;32
"201006";100424;54
"201006";100425;6
"201006";100427;8
"201006";100429;2
"201006";100430;6
"201006";100431;12
"201006";100433;12
"201006";100434;12
"201006";100436;24
"201006";100437;24
"201006";100438;16
"201006";100440;14
"201006";100441;4
"201006";100442;18
"201006";100445;0
"201006";100447;4
"201006";100448;14
"201006";100449;26
"201006";100450;8
"201006";100451;14
"201006";100452;48
"201006";100453;10
"201006";102791;8
"201006";102799;14
"201006";102807;6
"201006";102982;4
"201006";102990;8
"201006";102998;10
"201006";103006;20
"201006";915274;62
"201006";919321;6
"201006";937484;2
"201006";937485;12
"201006";937486;10
"201006";937487;0
"201006";937488;0
"201007";100224;6
"201007";100226;14
"201007";100227;6
"201007";100229;8
"201007";100230;2
"201007";100232;2
"201007";100233;8
"201007";100234;0
"201007";100235;6
"201007";100236;12
"201007";100238;24
"201007";100240;4
"201007";100242;4
"201007";100243;2
"201007";100244;4
"201007";100245;18
"201007";100248;12
"201007";100251;2
"201007";100253;24
"201007";100255;94
"201007";100256;6
"201007";100257;4
"201007";100259;24
"201007";100263;0
"201007";100265;0
"201007";100267;8
"201007";100272;8
"201007";100274;2
"201007";100275;10
"201007";100276;0
"201007";100278;6
"201007";100279;10
"201007";100284;12
"201007";100287;8
"201007";100288;6
"201007";100289;6
"201007";100291;12
"201007";100293;8
"201007";100295;4
"201007";100298;2
"201007";100300;14
"201007";100302;4
"201007";100304;16
"201007";100306;32
"201007";100307;2
"201007";100309;66
"201007";100310;4
"201007";100311;12
"201007";100314;18
"201007";100317;20
"201007";100318;10
"201007";100319;4
